id,file,species,recordist,split
534112,Cyanistes_caeruleus/XC534112.mp3,Cyanistes caeruleus,Jarek Matusiak,test
536319,Cyanistes_caeruleus/XC536319.mp3,Cyanistes caeruleus,Stanislas Wroza,test
545656,Cyanistes_caeruleus/XC545656.mp3,Cyanistes caeruleus,Albert Noorlander,train
546821,Cyanistes_caeruleus/XC546821.mp3,Cyanistes caeruleus,Peter Boesman,train
549322,Cyanistes_caeruleus/XC549322.mp3,Cyanistes caeruleus,Peter Boesman,train
592530,Cyanistes_caeruleus/XC592530.mp3,Cyanistes caeruleus,Jarek Matusiak,train
592534,Cyanistes_caeruleus/XC592534.mp3,Cyanistes caeruleus,Jarek Matusiak,train
592538,Cyanistes_caeruleus/XC592538.mp3,Cyanistes caeruleus,Jarek Matusiak,train
592540,Cyanistes_caeruleus/XC592540.mp3,Cyanistes caeruleus,Jarek Matusiak,train
602811,Cyanistes_caeruleus/XC602811.mp3,Cyanistes caeruleus,david m,test
607756,Cyanistes_caeruleus/XC607756.mp3,Cyanistes caeruleus,Jarek Matusiak,train
610400,Cyanistes_caeruleus/XC610400.mp3,Cyanistes caeruleus,Beatrix Saadi-Varchmin,train
623137,Cyanistes_caeruleus/XC623137.mp3,Cyanistes caeruleus,"Olivier SWIFT, Hélène CARTAUD",train
623713,Cyanistes_caeruleus/XC623713.mp3,Cyanistes caeruleus,Jarek Matusiak,train
624359,Cyanistes_caeruleus/XC624359.mp3,Cyanistes caeruleus,Elias A. Ryberg,train
626826,Cyanistes_caeruleus/XC626826.mp3,Cyanistes caeruleus,Olivier SWIFT,train
629906,Cyanistes_caeruleus/XC629906.mp3,Cyanistes caeruleus,Anders Westman,train
631511,Cyanistes_caeruleus/XC631511.mp3,Cyanistes caeruleus,Peter Boesman,train
635847,Cyanistes_caeruleus/XC635847.mp3,Cyanistes caeruleus,Uku Paal,train
638874,Cyanistes_caeruleus/XC638874.mp3,Cyanistes caeruleus,Bernard Collet,train
642431,Cyanistes_caeruleus/XC642431.mp3,Cyanistes caeruleus,Albert Noorlander,val
655029,Cyanistes_caeruleus/XC655029.mp3,Cyanistes caeruleus,Andrew McCafferty,train
656654,Cyanistes_caeruleus/XC656654.mp3,Cyanistes caeruleus,Uku Paal,train
694882,Cyanistes_caeruleus/XC694882.mp3,Cyanistes caeruleus,Thomas Bergman,train
696771,Cyanistes_caeruleus/XC696771.mp3,Cyanistes caeruleus,Christian Bøggild,train
697579,Cyanistes_caeruleus/XC697579.mp3,Cyanistes caeruleus,Fernando aranguren jiménez,train
698552,Cyanistes_caeruleus/XC698552.mp3,Cyanistes caeruleus,Dominique Guillerme,train
698553,Cyanistes_caeruleus/XC698553.mp3,Cyanistes caeruleus,Dominique Guillerme,val
698799,Cyanistes_caeruleus/XC698799.mp3,Cyanistes caeruleus,Dominique Guillerme,train
698957,Cyanistes_caeruleus/XC698957.mp3,Cyanistes caeruleus,Dominique Guillerme,test
699849,Cyanistes_caeruleus/XC699849.mp3,Cyanistes caeruleus,Dominique Guillerme,train
699853,Cyanistes_caeruleus/XC699853.mp3,Cyanistes caeruleus,Dominique Guillerme,train
699866,Cyanistes_caeruleus/XC699866.mp3,Cyanistes caeruleus,Lars Edenius,train
699867,Cyanistes_caeruleus/XC699867.mp3,Cyanistes caeruleus,Lars Edenius,test
701214,Cyanistes_caeruleus/XC701214.mp3,Cyanistes caeruleus,Lars Edenius,train
703418,Cyanistes_caeruleus/XC703418.mp3,Cyanistes caeruleus,Lars Edenius,val
705665,Cyanistes_caeruleus/XC705665.mp3,Cyanistes caeruleus,Csont-Kelemen Mátyás,train
708880,Cyanistes_caeruleus/XC708880.mp3,Cyanistes caeruleus,Elias A. Ryberg,train
709326,Cyanistes_caeruleus/XC709326.mp3,Cyanistes caeruleus,Jordi Calvet,val
709331,Cyanistes_caeruleus/XC709331.mp3,Cyanistes caeruleus,Jordi Calvet,train
710105,Cyanistes_caeruleus/XC710105.mp3,Cyanistes caeruleus,Elias A. Ryberg,train
711568,Cyanistes_caeruleus/XC711568.mp3,Cyanistes caeruleus,Cureau Hervé,test
712046,Cyanistes_caeruleus/XC712046.mp3,Cyanistes caeruleus,Joost van Bruggen,train
713500,Cyanistes_caeruleus/XC713500.mp3,Cyanistes caeruleus,Lars Edenius,train
716279,Cyanistes_caeruleus/XC716279.mp3,Cyanistes caeruleus,David Bissett,train
721156,Cyanistes_caeruleus/XC721156.mp3,Cyanistes caeruleus,Jarek Matusiak,train
721166,Cyanistes_caeruleus/XC721166.mp3,Cyanistes caeruleus,Jarek Matusiak,train
721179,Cyanistes_caeruleus/XC721179.mp3,Cyanistes caeruleus,Jarek Matusiak,train
722556,Cyanistes_caeruleus/XC722556.mp3,Cyanistes caeruleus,SonoNatura,val
722939,Cyanistes_caeruleus/XC722939.mp3,Cyanistes caeruleus,Olivier SWIFT,train
727219,Cyanistes_caeruleus/XC727219.mp3,Cyanistes caeruleus,Olivier SWIFT,test
738333,Cyanistes_caeruleus/XC738333.mp3,Cyanistes caeruleus,Csont-Kelemen Mátyás,train
764765,Cyanistes_caeruleus/XC764765.mp3,Cyanistes caeruleus,Sergio Mazzotti,train
776619,Cyanistes_caeruleus/XC776619.mp3,Cyanistes caeruleus,Lars Edenius,train
777203,Cyanistes_caeruleus/XC777203.mp3,Cyanistes caeruleus,Bodo Sonnenburg,train
779745,Cyanistes_caeruleus/XC779745.mp3,Cyanistes caeruleus,Lars Edenius,test
780377,Cyanistes_caeruleus/XC780377.mp3,Cyanistes caeruleus,Lars Edenius,train
780461,Cyanistes_caeruleus/XC780461.mp3,Cyanistes caeruleus,Lars Edenius,train
782705,Cyanistes_caeruleus/XC782705.mp3,Cyanistes caeruleus,Lars Edenius,train
785458,Cyanistes_caeruleus/XC785458.wav,Cyanistes caeruleus,Bodo Sonnenburg,train
788499,Cyanistes_caeruleus/XC788499.mp3,Cyanistes caeruleus,Lars Edenius,test
788773,Cyanistes_caeruleus/XC788773.mp3,Cyanistes caeruleus,Lars Edenius,test
790856,Cyanistes_caeruleus/XC790856.mp3,Cyanistes caeruleus,Lars Edenius,val
796464,Cyanistes_caeruleus/XC796464.wav,Cyanistes caeruleus,Antonio Xeira,train
797283,Cyanistes_caeruleus/XC797283.mp3,Cyanistes caeruleus,Pere Josa,test
802235,Cyanistes_caeruleus/XC802235.mp3,Cyanistes caeruleus,Dominique Guillerme,train
804537,Cyanistes_caeruleus/XC804537.mp3,Cyanistes caeruleus,Gautier Laurent,train
863597,Cyanistes_caeruleus/XC863597.wav,Cyanistes caeruleus,Aitor Zabala,train
864122,Cyanistes_caeruleus/XC864122.mp3,Cyanistes caeruleus,Jacobo Ramil Millarengo,train
871775,Cyanistes_caeruleus/XC871775.mp3,Cyanistes caeruleus,Jacobo Ramil Millarengo,train
872886,Cyanistes_caeruleus/XC872886.mp3,Cyanistes caeruleus,Lars Edenius,test
880622,Cyanistes_caeruleus/XC880622.mp3,Cyanistes caeruleus,Cedric Mroczko,train
892652,Cyanistes_caeruleus/XC892652.mp3,Cyanistes caeruleus,Olivier SWIFT,test
898938,Cyanistes_caeruleus/XC898938.wav,Cyanistes caeruleus,Paul Kelly,train
940958,Cyanistes_caeruleus/XC940958.wav,Cyanistes caeruleus,Georg Amann,train
964467,Cyanistes_caeruleus/XC964467.mp3,Cyanistes caeruleus,Jarek Matusiak,train
964470,Cyanistes_caeruleus/XC964470.mp3,Cyanistes caeruleus,Jarek Matusiak,val
964477,Cyanistes_caeruleus/XC964477.mp3,Cyanistes caeruleus,Jarek Matusiak,train
964480,Cyanistes_caeruleus/XC964480.mp3,Cyanistes caeruleus,Jarek Matusiak,train
964529,Cyanistes_caeruleus/XC964529.wav,Cyanistes caeruleus,Paul Kelly,train
964530,Cyanistes_caeruleus/XC964530.wav,Cyanistes caeruleus,Paul Kelly,val
972599,Cyanistes_caeruleus/XC972599.mp3,Cyanistes caeruleus,Francesco Sottile,train
972604,Cyanistes_caeruleus/XC972604.mp3,Cyanistes caeruleus,Francesco Sottile,train
975495,Cyanistes_caeruleus/XC975495.mp3,Cyanistes caeruleus,Jarek Matusiak,train
983973,Cyanistes_caeruleus/XC983973.mp3,Cyanistes caeruleus,Susanne Kuijpers,val
985196,Cyanistes_caeruleus/XC985196.wav,Cyanistes caeruleus,David Darrell-Lambert,train
987574,Cyanistes_caeruleus/XC987574.mp3,Cyanistes caeruleus,Elias A. Ryberg,train
991723,Cyanistes_caeruleus/XC991723.mp3,Cyanistes caeruleus,Jacobo Ramil Millarengo,train
994559,Cyanistes_caeruleus/XC994559.wav,Cyanistes caeruleus,João Tomás,train
1035544,Cyanistes_caeruleus/XC1035544.mp3,Cyanistes caeruleus,Miika Silfverberg,train
1069868,Cyanistes_caeruleus/XC1069868.mp3,Cyanistes caeruleus,Jacobo Ramil Millarengo,test
1070960,Cyanistes_caeruleus/XC1070960.wav,Cyanistes caeruleus,Paul Kelly,train
1083558,Cyanistes_caeruleus/XC1083558.mp3,Cyanistes caeruleus,Lars Edenius,val
1099214,Cyanistes_caeruleus/XC1099214.mp3,Cyanistes caeruleus,Lennart Jeppsson,train
1102056,Cyanistes_caeruleus/XC1102056.wav,Cyanistes caeruleus,Mats Olsson,train
1103110,Cyanistes_caeruleus/XC1103110.wav,Cyanistes caeruleus,Jens Schöller,val
1105288,Cyanistes_caeruleus/XC1105288.wav,Cyanistes caeruleus,Ecosdelterritorio,train
1128952,Cyanistes_caeruleus/XC1128952.wav,Cyanistes caeruleus,David Darrell-Lambert,train
1129115,Cyanistes_caeruleus/XC1129115.wav,Cyanistes caeruleus,David Darrell-Lambert,val
1152240,Cyanistes_caeruleus/XC1152240.wav,Cyanistes caeruleus,Sunny Tseng,train
1152241,Cyanistes_caeruleus/XC1152241.wav,Cyanistes caeruleus,Sunny Tseng,test
565712,Dendrocopos_major/XC565712.mp3,Dendrocopos major,Magnus Wadstein,train
587090,Dendrocopos_major/XC587090.mp3,Dendrocopos major,Maarten Hotting,train
587951,Dendrocopos_major/XC587951.mp3,Dendrocopos major,Lars Edenius,val
589346,Dendrocopos_major/XC589346.mp3,Dendrocopos major,Frank Holzapfel,test
593983,Dendrocopos_major/XC593983.mp3,Dendrocopos major,Simon Elliott,val
593984,Dendrocopos_major/XC593984.mp3,Dendrocopos major,Simon Elliott,train
593985,Dendrocopos_major/XC593985.mp3,Dendrocopos major,Simon Elliott,train
594543,Dendrocopos_major/XC594543.mp3,Dendrocopos major,Thomas Bergman,train
608683,Dendrocopos_major/XC608683.mp3,Dendrocopos major,Jordi Calvet,val
617504,Dendrocopos_major/XC617504.mp3,Dendrocopos major,Niels Van Doninck,train
622319,Dendrocopos_major/XC622319.mp3,Dendrocopos major,Lars Edenius,train
622683,Dendrocopos_major/XC622683.mp3,Dendrocopos major,Lars Edenius,train
623335,Dendrocopos_major/XC623335.mp3,Dendrocopos major,Lars Edenius,train
625365,Dendrocopos_major/XC625365.mp3,Dendrocopos major,Peter Boesman,train
625371,Dendrocopos_major/XC625371.mp3,Dendrocopos major,Peter Boesman,train
631743,Dendrocopos_major/XC631743.mp3,Dendrocopos major,Niels Van Doninck,train
632470,Dendrocopos_major/XC632470.mp3,Dendrocopos major,Elias A. Ryberg,train
633191,Dendrocopos_major/XC633191.mp3,Dendrocopos major,Stanislas Wroza,train
634576,Dendrocopos_major/XC634576.mp3,Dendrocopos major,Stanislas Wroza,train
635577,Dendrocopos_major/XC635577.mp3,Dendrocopos major,Uku Paal,train
638124,Dendrocopos_major/XC638124.mp3,Dendrocopos major,Hans Norelius,test
640337,Dendrocopos_major/XC640337.mp3,Dendrocopos major,Ed,test
654694,Dendrocopos_major/XC654694.mp3,Dendrocopos major,Paul Bourdin,train
656709,Dendrocopos_major/XC656709.mp3,Dendrocopos major,Domagoj Tomičić,train
657145,Dendrocopos_major/XC657145.mp3,Dendrocopos major,Uku Paal,train
657252,Dendrocopos_major/XC657252.mp3,Dendrocopos major,Lars Edenius,test
681494,Dendrocopos_major/XC681494.mp3,Dendrocopos major,Lars Edenius,train
685764,Dendrocopos_major/XC685764.mp3,Dendrocopos major,Lars Edenius,val
688526,Dendrocopos_major/XC688526.mp3,Dendrocopos major,Lars Edenius,val
688832,Dendrocopos_major/XC688832.mp3,Dendrocopos major,Lars Edenius,train
689431,Dendrocopos_major/XC689431.mp3,Dendrocopos major,Bram Piot,train
692302,Dendrocopos_major/XC692302.mp3,Dendrocopos major,Romuald Mikusek,test
693259,Dendrocopos_major/XC693259.mp3,Dendrocopos major,Thomas Bergman,train
693587,Dendrocopos_major/XC693587.mp3,Dendrocopos major,Jordi Calvet,train
699207,Dendrocopos_major/XC699207.mp3,Dendrocopos major,Dominique Guillerme,train
700048,Dendrocopos_major/XC700048.mp3,Dendrocopos major,Lars Edenius,val
705540,Dendrocopos_major/XC705540.mp3,Dendrocopos major,Csont-Kelemen Mátyás,val
705982,Dendrocopos_major/XC705982.mp3,Dendrocopos major,Susanne Kuijpers,train
708947,Dendrocopos_major/XC708947.mp3,Dendrocopos major,Johan Södercrantz,test
710800,Dendrocopos_major/XC710800.mp3,Dendrocopos major,Lars Edenius,train
710838,Dendrocopos_major/XC710838.mp3,Dendrocopos major,Hannu Varkki,val
714183,Dendrocopos_major/XC714183.mp3,Dendrocopos major,Simon Elliott,train
715375,Dendrocopos_major/XC715375.mp3,Dendrocopos major,Frode Falkenberg,test
718409,Dendrocopos_major/XC718409.mp3,Dendrocopos major,Bo Shunqi,val
723936,Dendrocopos_major/XC723936.mp3,Dendrocopos major,Ireneusz Oleksik,val
733928,Dendrocopos_major/XC733928.mp3,Dendrocopos major,Thomas Bergman,train
742199,Dendrocopos_major/XC742199.mp3,Dendrocopos major,Lars Edenius,train
745626,Dendrocopos_major/XC745626.mp3,Dendrocopos major,Lars Edenius,train
747372,Dendrocopos_major/XC747372.mp3,Dendrocopos major,Agris Celmins,val
747375,Dendrocopos_major/XC747375.mp3,Dendrocopos major,Agris Celmins,train
757743,Dendrocopos_major/XC757743.wav,Dendrocopos major,Anders Westman,train
759512,Dendrocopos_major/XC759512.mp3,Dendrocopos major,Cedric Mroczko,test
759514,Dendrocopos_major/XC759514.mp3,Dendrocopos major,Cedric Mroczko,train
762348,Dendrocopos_major/XC762348.mp3,Dendrocopos major,Ulf Elman,train
762349,Dendrocopos_major/XC762349.mp3,Dendrocopos major,Ulf Elman,val
773420,Dendrocopos_major/XC773420.wav,Dendrocopos major,Jocce Ekstrom,train
781186,Dendrocopos_major/XC781186.wav,Dendrocopos major,François Guibert,train
782756,Dendrocopos_major/XC782756.wav,Dendrocopos major,Alan Dalton,train
783901,Dendrocopos_major/XC783901.mp3,Dendrocopos major,Lars Edenius,train
791041,Dendrocopos_major/XC791041.mp3,Dendrocopos major,Lars Edenius,train
791962,Dendrocopos_major/XC791962.wav,Dendrocopos major,João Tomás,val
791963,Dendrocopos_major/XC791963.wav,Dendrocopos major,João Tomás,val
792746,Dendrocopos_major/XC792746.wav,Dendrocopos major,Simon Elliott,train
794371,Dendrocopos_major/XC794371.wav,Dendrocopos major,Hannu Varkki,train
795228,Dendrocopos_major/XC795228.mp3,Dendrocopos major,Dominique Guillerme,test
799877,Dendrocopos_major/XC799877.mp3,Dendrocopos major,Niels Van Doninck,test
805663,Dendrocopos_major/XC805663.mp3,Dendrocopos major,Romuald Mikusek,train
806888,Dendrocopos_major/XC806888.mp3,Dendrocopos major,Bo Shunqi 薄顺奇,train
808894,Dendrocopos_major/XC808894.mp3,Dendrocopos major,Dominique Guillerme,test
809218,Dendrocopos_major/XC809218.mp3,Dendrocopos major,Jorge Leitão,test
817746,Dendrocopos_major/XC817746.mp3,Dendrocopos major,Lars Edenius,train
818700,Dendrocopos_major/XC818700.mp3,Dendrocopos major,Dominique Guillerme,train
827930,Dendrocopos_major/XC827930.mp3,Dendrocopos major,Lars Edenius,train
839026,Dendrocopos_major/XC839026.wav,Dendrocopos major,Martin Billard,train
839038,Dendrocopos_major/XC839038.wav,Dendrocopos major,Martin Billard,train
841562,Dendrocopos_major/XC841562.mp3,Dendrocopos major,Gianluca Congi,train
841901,Dendrocopos_major/XC841901.mp3,Dendrocopos major,Ulf Elman,val
853723,Dendrocopos_major/XC853723.wav,Dendrocopos major,Martin Billard,train
856557,Dendrocopos_major/XC856557.wav,Dendrocopos major,Martin Billard,train
856886,Dendrocopos_major/XC856886.mp3,Dendrocopos major,Lars Edenius,train
857876,Dendrocopos_major/XC857876.mp3,Dendrocopos major,Lars Edenius,train
864586,Dendrocopos_major/XC864586.mp3,Dendrocopos major,Lars Edenius,train
876854,Dendrocopos_major/XC876854.mp3,Dendrocopos major,Lars Edenius,train
878389,Dendrocopos_major/XC878389.wav,Dendrocopos major,Peter Stronach,train
879473,Dendrocopos_major/XC879473.mp3,Dendrocopos major,Ulf Elman,val
883467,Dendrocopos_major/XC883467.mp3,Dendrocopos major,Lennart Jeppsson,train
891730,Dendrocopos_major/XC891730.mp3,Dendrocopos major,Lars Edenius,train
892411,Dendrocopos_major/XC892411.wav,Dendrocopos major,Peter Stronach,train
900650,Dendrocopos_major/XC900650.mp3,Dendrocopos major,Francesco Barberini,train
911171,Dendrocopos_major/XC911171.mp3,Dendrocopos major,W. Agster,train
912709,Dendrocopos_major/XC912709.mp3,Dendrocopos major,Lars Edenius,train
916797,Dendrocopos_major/XC916797.mp3,Dendrocopos major,Olivier SWIFT,val
926794,Dendrocopos_major/XC926794.wav,Dendrocopos major,Jorge Leitão,val
933417,Dendrocopos_major/XC933417.mp3,Dendrocopos major,Jarek Matusiak,val
943952,Dendrocopos_major/XC943952.wav,Dendrocopos major,Timo Roeke,train
951564,Dendrocopos_major/XC951564.mp3,Dendrocopos major,Jarek Matusiak,train
952225,Dendrocopos_major/XC952225.mp3,Dendrocopos major,Lars Edenius,train
956102,Dendrocopos_major/XC956102.mp3,Dendrocopos major,Jacobo Ramil Millarengo,test
960366,Dendrocopos_major/XC960366.mp3,Dendrocopos major,Lars Edenius,train
961468,Dendrocopos_major/XC961468.mp3,Dendrocopos major,Le Louaver Manuel,train
965749,Dendrocopos_major/XC965749.mp3,Dendrocopos major,Lars Edenius,val
976571,Dendrocopos_major/XC976571.mp3,Dendrocopos major,Lars Edenius,train
979808,Dendrocopos_major/XC979808.wav,Dendrocopos major,Petter Westberg,train
979809,Dendrocopos_major/XC979809.wav,Dendrocopos major,Petter Westberg,test
982353,Dendrocopos_major/XC982353.mp3,Dendrocopos major,Lars Edenius,train
986168,Dendrocopos_major/XC986168.mp3,Dendrocopos major,Lars Edenius,train
1005068,Dendrocopos_major/XC1005068.wav,Dendrocopos major,Дмитрий К,train
1005074,Dendrocopos_major/XC1005074.wav,Dendrocopos major,Richard Brahmstaedt,train
1019733,Dendrocopos_major/XC1019733.mp3,Dendrocopos major,He Wenjin/文进,val
1025975,Dendrocopos_major/XC1025975.wav,Dendrocopos major,SonoNatura,train
1027475,Dendrocopos_major/XC1027475.mp3,Dendrocopos major,Ding Li Yong,train
1028444,Dendrocopos_major/XC1028444.mp3,Dendrocopos major,Richard E. Webster,train
1048380,Dendrocopos_major/XC1048380.mp3,Dendrocopos major,Lars Edenius,train
1050128,Dendrocopos_major/XC1050128.mp3,Dendrocopos major,Rostyslav Romanyshyn,test
1053218,Dendrocopos_major/XC1053218.mp3,Dendrocopos major,Lennart Jeppsson,test
1061126,Dendrocopos_major/XC1061126.wav,Dendrocopos major,David Darrell-Lambert,train
1061151,Dendrocopos_major/XC1061151.wav,Dendrocopos major,David Darrell-Lambert,val
1061167,Dendrocopos_major/XC1061167.wav,Dendrocopos major,David Darrell-Lambert,train
1061170,Dendrocopos_major/XC1061170.wav,Dendrocopos major,David Darrell-Lambert,train
1061195,Dendrocopos_major/XC1061195.wav,Dendrocopos major,David Darrell-Lambert,train
1079360,Dendrocopos_major/XC1079360.mp3,Dendrocopos major,Marc Anderson,train
1079930,Dendrocopos_major/XC1079930.mp3,Dendrocopos major,Marc Anderson,test
1079931,Dendrocopos_major/XC1079931.mp3,Dendrocopos major,Marc Anderson,train
1080799,Dendrocopos_major/XC1080799.mp3,Dendrocopos major,Lars Edenius,train
1083226,Dendrocopos_major/XC1083226.mp3,Dendrocopos major,Eetu Paljakka,train
1087556,Dendrocopos_major/XC1087556.wav,Dendrocopos major,Zsombor Károlyi,train
1088137,Dendrocopos_major/XC1088137.mp3,Dendrocopos major,Lars Edenius,test
1089524,Dendrocopos_major/XC1089524.wav,Dendrocopos major,Ulf Elman,train
1089525,Dendrocopos_major/XC1089525.wav,Dendrocopos major,Ulf Elman,train
1090288,Dendrocopos_major/XC1090288.wav,Dendrocopos major,Hannu Varkki,train
1092576,Dendrocopos_major/XC1092576.mp3,Dendrocopos major,Jacobo Ramil Millarengo,test
1098617,Dendrocopos_major/XC1098617.mp3,Dendrocopos major,AUDEVARD Aurélien,train
1098621,Dendrocopos_major/XC1098621.mp3,Dendrocopos major,AUDEVARD Aurélien,train
1098622,Dendrocopos_major/XC1098622.mp3,Dendrocopos major,AUDEVARD Aurélien,train
1098819,Dendrocopos_major/XC1098819.mp3,Dendrocopos major,Christian Bøggild,train
1105522,Dendrocopos_major/XC1105522.wav,Dendrocopos major,David Darrell-Lambert,val
1106312,Dendrocopos_major/XC1106312.mp3,Dendrocopos major,Jozef van der Heijden,train
1120169,Dendrocopos_major/XC1120169.wav,Dendrocopos major,Petter Westberg,train
1146148,Dendrocopos_major/XC1146148.wav,Dendrocopos major,Manuel Grosselet,train
1146149,Dendrocopos_major/XC1146149.wav,Dendrocopos major,Manuel Grosselet,test
1151050,Dendrocopos_major/XC1151050.wav,Dendrocopos major,João Ferreira Tomás,train
1151067,Dendrocopos_major/XC1151067.wav,Dendrocopos major,João Ferreira Tomás,train
1151734,Dendrocopos_major/XC1151734.wav,Dendrocopos major,Adrien Peillon,train
1151735,Dendrocopos_major/XC1151735.wav,Dendrocopos major,Adrien Peillon,train
1153811,Dendrocopos_major/XC1153811.wav,Dendrocopos major,Walter Wallner,train
1163212,Dendrocopos_major/XC1163212.wav,Dendrocopos major,Walter Wallner,test
1165033,Dendrocopos_major/XC1165033.wav,Dendrocopos major,João Ferreira Tomás,train
1167003,Dendrocopos_major/XC1167003.wav,Dendrocopos major,Johannes Worona,train
1167221,Dendrocopos_major/XC1167221.wav,Dendrocopos major,Stanislas Wroza,test
1175420,Dendrocopos_major/XC1175420.wav,Dendrocopos major,Ulf Elman,train
27579,Emberiza_citrinella/XC27579.mp3,Emberiza citrinella,Patrik Åberg,train
46380,Emberiza_citrinella/XC46380.mp3,Emberiza citrinella,Matthias Feuersenger,train
79058,Emberiza_citrinella/XC79058.mp3,Emberiza citrinella,Volker Arnold,train
100975,Emberiza_citrinella/XC100975.mp3,Emberiza citrinella,Mathias Ritschard,val
